TimeStep,"DTdt","T","Tn","Points:0","Points:1","Points:2"
12,0.00010499,25,25,-11.85,0,0
12,0.00011214,25,25,-11.82,0,0
12,0.00011976,25,25,-11.79,0,0
12,0.00012789,25,25,-11.76,0,0
12,0.00013656,25,25,-11.73,0,0
12,0.00014582,25,25,-11.7,0,0
12,0.00015568,25,25,-11.67,0,0
12,0.00016621,25,25,-11.64,0,0
12,0.00017742,25,25,-11.61,0,0
12,0.00018938,25,25,-11.58,0,0
12,0.00020213,25,25,-11.55,0,0
12,0.00021571,25,25,-11.52,0,0
12,0.00023018,25,25,-11.49,0,0
12,0.0002456,25,25,-11.46,0,0
12,0.00026203,25,25,-11.43,0,0
12,0.00027952,25,25,-11.4,0,0
12,0.00029814,25,25,-11.37,0,0
12,0.00031797,25,25,-11.34,0,0
12,0.00033907,25,25,-11.31,0,0
12,0.00036153,25,25,-11.28,0,0
12,0.00038543,25,25,-11.25,0,0
12,0.00041084,25,25,-11.22,0,0
12,0.00043787,25,25,-11.19,0,0
12,0.00046661,25,25,-11.16,0,0
12,0.00049716,25,25,-11.13,0,0
12,0.00052962,25,25,-11.1,0,0
12,0.00056412,25,25,-11.07,0,0
12,0.00060075,25,25,-11.04,0,0
12,0.00063965,25,25,-11.01,0,0
12,0.00068095,25,25,-10.98,0,0
12,0.00072478,25,25,-10.95,0,0
12,0.00077129,25,25,-10.92,0,0
12,0.00082061,25,25,-10.89,0,0
12,0.00087291,25,25,-10.86,0,0
12,0.00092834,25,25,-10.83,0,0
12,0.00098708,25,25,-10.8,0,0
12,0.0010493,25,25,-10.77,0,0
12,0.0011152,25,25,-10.74,0,0
12,0.0011849,25,25,-10.71,0,0
12,0.0012587,25,25,-10.68,0,0
12,0.0013368,25,25,-10.65,0,0
12,0.0014194,25,25,-10.62,0,0
12,0.0015066,25,25,-10.59,0,0
12,0.0015988,25,25,-10.56,0,0
12,0.0016961,25,25,-10.53,0,0
12,0.0017989,25,25,-10.5,0,0
12,0.0019073,25,25,-10.47,0,0
12,0.0020217,25,25,-10.44,0,0
12,0.0021423,25,25,-10.41,0,0
12,0.0022694,25.001,25,-10.38,0,0
12,0.0024032,25.001,25,-10.35,0,0
12,0.0025441,25.001,25,-10.32,0,0
12,0.0026924,25.001,25,-10.29,0,0
12,0.0028483,25.001,25,-10.26,0,0
12,0.0030123,25.001,25,-10.23,0,0
12,0.0031845,25.001,25,-10.2,0,0
12,0.0033654,25.001,25,-10.17,0,0
12,0.0035553,25.001,25,-10.14,0,0
12,0.0037545,25.001,25,-10.11,0,0
12,0.0039633,25.001,25,-10.08,0,0
12,0.0041822,25.001,25,-10.05,0,0
12,0.0044113,25.001,25,-10.02,0,0
12,0.0046512,25.001,25,-9.99,0,0
12,0.0049022,25.001,25,-9.96,0,0
12,0.0051645,25.001,25,-9.93,0,0
12,0.0054387,25.001,25,-9.9,0,0
12,0.0057249,25.002,25,-9.87,0,0
12,0.0060236,25.002,25,-9.84,0,0
12,0.0063351,25.002,25,-9.81,0,0
12,0.0066598,25.002,25,-9.78,0,0
12,0.006998,25.002,25.001,-9.75,0,0
12,0.0073501,25.002,25.001,-9.72,0,0
12,0.0077163,25.002,25.001,-9.69,0,0
