"uh","Points:0","Points:1","Points:2"
2299.2,0.35,0,0
2302.6,0.35313,4.4235e-17,0
2302.6,0.35313,0,0
2302.8,0.35625,0,0
2302.8,0.35625,0,0
2299.2,0.35938,4.5103e-17,0
2299.2,0.35938,0,0
2290.8,0.3625,0,0
2290.8,0.3625,0,0
2276.7,0.36562,0,0
2276.7,0.36562,0,0
2256,0.36875,0,0
2256,0.36875,0,0
2227.9,0.37187,0,0
2227.9,0.37187,0,0
2191.3,0.375,4.5103e-17,0
2191.3,0.375,0,0
2145.7,0.37813,4.4235e-17,0
2145.7,0.37813,0,0
2090.4,0.38125,0,0
2090.4,0.38125,0,0
2025.1,0.38438,0,0
2025.1,0.38438,0,0
1949.8,0.3875,0,0
1949.8,0.3875,0,0
1864.7,0.39062,0,0
1864.7,0.39062,0,0
1770.5,0.39375,0,0
1770.5,0.39375,0,0
1668.1,0.39687,0,0
1668.1,0.39687,0,0
1558.7,0.4,0,0
1558.7,0.4,0,0
1444,0.40312,1.7347e-19,0
1444,0.40312,1.8939e-30,0
1325.8,0.40625,0,0
1325.8,0.40625,4.3368e-19,0
1205.8,0.40938,2.6021e-19,0
1205.8,0.40938,0,0
1086.1,0.4125,0,0
1086.1,0.4125,0,0
968.57,0.41563,0,0
968.57,0.41563,4.3368e-19,0
855.05,0.41875,2.6021e-19,0
855.05,0.41875,0,0
747.12,0.42188,0,0
747.12,0.42188,4.3368e-19,0
646.12,0.425,2.6021e-19,0
646.12,0.425,0,0
553.06,0.42812,0,0
553.06,0.42812,4.3368e-19,0
468.65,0.43125,2.6021e-19,0
468.65,0.43125,4.3368e-19,0
393.26,0.43437,2.6021e-19,0
393.26,0.43437,4.3368e-19,0
326.96,0.4375,2.6021e-19,0
326.96,0.4375,0,0
269.55,0.44063,0,0
269.55,0.44063,0,0
220.58,0.44375,0,0
220.58,0.44375,4.3368e-19,0
179.45,0.44688,2.6021e-19,0
179.45,0.44688,0,0
145.42,0.45,0,0
145.42,0.45,0,0
117.69,0.45312,0,0
117.69,0.45312,4.3368e-19,0
95.423,0.45625,2.6021e-19,0
95.423,0.45625,0,0
77.816,0.45937,0,0
77.816,0.45937,0,0
64.097,0.4625,0,0
64.097,0.4625,0,0
53.565,0.46562,0,0
53.565,0.46562,4.3368e-19,0
45.599,0.46875,2.6021e-19,0
45.599,0.46875,0,0
39.66,0.47188,0,0
39.66,0.47188,0,0
35.298,0.475,0,0
35.298,0.475,0,0
32.139,0.47813,0,0
32.139,0.47813,0,0
29.885,0.48125,0,0
29.885,0.48125,4.3368e-19,0
28.3,0.48438,2.6021e-19,0
28.3,0.48438,0,0
27.2,0.4875,0,0
27.2,0.4875,4.3368e-19,0
26.448,0.49062,2.6021e-19,0
26.448,0.49062,0,0
25.941,0.49375,0,0
25.941,0.49375,0,0
25.604,0.49687,0,0
25.604,0.49687,4.3368e-19,0
25.382,0.5,2.6021e-19,0
25.382,0.5,0,0
25.239,0.50313,0,0
25.239,0.50313,4.3368e-19,0
25.148,0.50625,2.6021e-19,0
25.148,0.50625,4.3368e-19,0
25.09,0.50937,2.6021e-19,0
25.09,0.50937,0,0
25.054,0.5125,0,0
25.054,0.5125,4.3368e-19,0
25.033,0.51562,0,0
25.033,0.51562,0,0
25.019,0.51875,-5.2042e-19,0
25.019,0.51875,0,0
25.011,0.52188,-5.2042e-19,0
25.011,0.52188,-9.6296e-35,0
25.006,0.525,0,0
25.006,0.525,0,0
25.004,0.52812,-5.2042e-19,0
25.004,0.52812,0,0
25.002,0.53125,-5.2042e-19,0
25.002,0.53125,0,0
25.001,0.53438,-5.2042e-19,0
25.001,0.53438,0,0
25.001,0.5375,-5.2042e-19,0
25.001,0.5375,0,0
25,0.54062,-5.2042e-19,0
25,0.54062,0,0
25,0.54375,-5.2042e-19,0
25,0.54375,-9.6296e-35,0
25,0.54688,0,0
25,0.54688,0,0
25,0.55,-5.2042e-19,0
25,0.55,0,0
25,0.55313,-5.2042e-19,0
nan,0.55313,-5.2042e-19,0
nan,1,0,0
